Gene,importance
R_SERINC5,0.0021737985721837767
R_RAB11FIP4,0.002123743262443181
R_AMZ2P1,0.0020872076008806345
R_GLB1L2,0.001974904191999571
R_MSRB3,0.0019366437312633772
R_PPP1R13B,0.0017886450968473116
R_RASGEF1C,0.0015784065941676405
R_KIF26A,0.0015151571728913924
R_CHD5,0.0014781172801727346
R_KNDC1,0.001408544275634107
R_ADAMTS12,0.0013966581213174757
R_GATA4,0.0013654444749838564
R_ATP10D,0.0013225787486346883
R_FBXL17,0.0013206936650823691
W_TDRD9,0.0013203346294724204
R_PPP3CC,0.0012408743175320383
R_EMID1,0.0011756853510014162
R_POLI,0.0011629231957315583
R_VAV1,0.0011221859398526167
R_PPARG,0.001121176999357618
R_NCAPG2,0.00111393155642601
R_ZFPM2,0.0010845473963093165
R_WNK2,0.001079909268970762
R_PHKA1,0.0010636287155792049
C_RP11-602M11.4,0.0010205452315229966
R_TMEM201,0.0009894981386195686
R_IGSF9B,0.0009844386970237285
R_TPTE2P5,0.0009677800005639235
R_SHANK3,0.0009672023870394955
R_TMEM65,0.0009584633027800981
R_PIK3R5,0.0009399568322571845
R_JPH3,0.0008949633670954425
R_AATK,0.0008853231404065376
R_CACNA1B,0.0008506584174597016
R_GALNT13,0.0008188977517809586
R_CTIF,0.0007697484506400192
R_HAAO,0.0007630879889657889
R_ARHGAP20,0.0007626581410958641
C_VAV1,0.0007548161005939974
R_ARID5B,0.0007413888304898625
R_DNMT3B,0.0007179580553425654
R_CCDC144A,0.0007117133863911913
R_PTPRG,0.0007116004022608488
R_MYH14,0.0007069472651850753
W_RP11.754I20.1,0.0007046796576994265
R_PID1,0.0007031100593019812
R_ACADL,0.0006803988961566168
R_TCF4,0.0006788845198087079
R_CDH23,0.0006714757739111122
R_ESRP1,0.0006653717584054205
R_DOCK8,0.0006586544205655708
C_RP11-448N11.3,0.0006559043104434412
R_ABCG2,0.0006532335634145809
R_C11orf24,0.0006500489810424839
R_ZEB2,0.0006498850851610311
R_RAP1GAP,0.0006451204376667031
R_C16orf74,0.0006421245855546125
R_ANXA4,0.0006345965465775124
R_BHMT,0.0006311082778215695
R_LOXL2,0.0006247474578781181
C_RP11-100N21.1,0.0006225893981795056
R_GNAL,0.0006110242706337048
C_NFXL1,0.0006060324612790627
R_ALX4,0.0005963438206928081
R_ZC4H2,0.000595091617490007
R_SYT11,0.000593227485444334
C_RIMS2,0.000587172006432297
R_IQCA1,0.0005864289397992565
R_HEATR5A,0.0005801933547046215
C_RP11-1H8.1,0.0005785020301443463
C_RP11-140K17.3,0.0005753487729909275
C_AC092104.2,0.0005719007704623972
R_DPYSL5,0.0005717830479207571
C_ATP10D,0.000557663463008399
C_MIR3683,0.0005534640579479169
R_LAMC3,0.0005466365815430576
R_TBC1D19,0.0005430133261920698
R_ARHGAP19,0.0005414426084603713
W_CHMP4A,0.0005355516129286432
R_MLLT3,0.0005355158277727791
R_B4GALNT4,0.0005329268934223445
C_ALKBH8,0.0005308052023015821
R_NOS2,0.0005287743936215399
W_HTT,0.0005275703439670593
R_LAMC1,0.000525552767045485
R_PTPN13,0.0005242671609537222
R_GABRE,0.000522819477068264
R_IGF2BP2,0.0005157974513069936
R_NAB1,0.0005107467752040039
C_RP11-313E19.1,0.0005089618989474495
C_IGHV1OR15-4,0.0005084710549640735
R_RGL1,0.0005067073116741946
R_SLC19A1,0.0005065571962505512
C_ADH5P4,0.0005049490702411004
R_TTLL7,0.0005030490264546188
C_RP11-139F4.2,0.0005006447617630093
R_CDH13,0.0004971715914063453
R_SLC16A7,0.0004971492406839172
C_AL590558.1,0.0004941806429966566
R_TEPP,0.0004932631592943804
C_SPTLC1P3,0.0004927906158771884
C_C10orf32-ASMT,0.0004926081525156841
