Gene,importance
W_RP11.754I20.1,0.025990316750598447
W_TDRD9,0.01703270088198216
W_HDAC9,0.013950158598750855
W_CAB39,0.013057507625849615
W_CHMP4A,0.011226607114243175
W_TRBV11.1.1,0.010713487090593743
W_TRBV7.7.1,0.010706277600010836
W_LINC00202.2,0.009869502707884122
W_CHL1,0.009627111460184024
W_TNC,0.008725395750224688
W_SEPT7,0.008029657223763616
W_YBX1P6,0.007995011803038332
W_AC096582.7,0.007912949647251134
W_AQP7P2,0.007754663851410252
W_AC104057.1,0.007622854221628299
W_ARHGAP39,0.007593314138458694
W_RP11.133O22.6,0.007541686780189339
W_RP4.706G24.1,0.007252402477973119
W_HTT,0.007099081474174571
W_POTEM,0.006728292534298756
W_ZNF66,0.006347244452312087
W_FTOP1,0.006303565235953282
W_RP11.782C8.3,0.006205700982230226
W_RP5.930J4.5,0.006189868843618382
W_MTCH2,0.006147391949290673
W_USP39,0.005844803141070137
W_MED16,0.0058314237085234
W_FRG2B,0.005761978325318025
W_ACER3,0.005761037028023789
W_PLEC,0.005733655748932122
W_RP11.343N15.1,0.005696610764622898
W_RANGAP1,0.005688097048230054
W_ESPN,0.0055734008513411435
W_TMEM67,0.00553440554251318
W_CHST15,0.005465898872743539
W_ANKRD20A3,0.005431639223358838
W_CYP4F34P,0.005321718454523041
W_FANK1,0.005260797731591654
W_RP11.241F15.7,0.005242471143040679
W_LOC101927437.TMEM50B,0.00516824123304972
W_INO80E,0.005110440677967642
W_LNPEP,0.005100942152835937
W_FAM186A,0.005082917563496067
W_RP11.640M9.2,0.005038189965685195
W_AC012309.5,0.005016963452094883
W_JAKMIP2.AS1,0.0049870937523566914
W_DOCK4,0.00497754870010889
W_ZNF827,0.004943674048711965
W_EZH2,0.0048901491997797725
W_CST5,0.00486347361903393
W_RP11.166J22.1,0.0047977069098153295
W_SPATC1.1,0.0047429223364308815
W_AC079779.5,0.004664657045503309
W_VSTM1,0.0046541571768180905
W_RP11.33A14.1,0.0046146950332685965
W_JARID2,0.00446389477584612
W_HSF1.1,0.004410296636949944
W_RPUSD2,0.004389933348348145
W_LPCAT2,0.004359565518620875
W_FOXO6,0.004145710792520391
W_PCSK5,0.004097708755848295
W_SHANK3,0.004062364014250812
W_UNC5B,0.004050007061919942
W_KMT2E,0.003964044059002108
W_AC020629.1,0.003900503550340312
W_PPP6R2,0.0038761093235569356
W_AP003041.2,0.003862606644674969
W_RP11.120I21.3,0.003859138736926381
W_CPNE6,0.003858963007313022
W_UNC79,0.003833749524411479
W_TRBV5.5.1,0.003818858701744711
W_PPP1R37,0.0038032620093504184
W_RBM33,0.003668288514724363
W_AK5,0.0036372206592943145
W_ZMYM2,0.003630758371680081
W_TRBV6.1.1,0.0036226557841099604
W_MEGF6,0.0036142161125691965
W_TPSB2,0.0036136461060202137
W_LAPTM4A,0.0036066575115773387
W_MUC3A.1,0.0034961580280042106
W_LAMC1,0.0034360719772610297
W_ZNF664,0.0034170338483758274
W_RP11.391M20.1,0.0034090005658092494
W_OSBPL9,0.003311116309253131
W_NEGR1,0.0032997940571478607
W_RP5.1049G16.4,0.0032949937893755644
W_HCRTR2,0.003270812964916852
W_TPTE,0.0032671393959473483
W_EHBP1L1,0.0032353158386335622
W_ARHGAP44,0.0032155751150849086
W_RNF4,0.0031250891308660282
W_SLC9B1P3,0.003076649046813346
W_GOLGA6L6,0.003047665726103553
W_ZNF77,0.003011310144239658
W_AC002472.1,0.002990562595017876
W_AHNAK,0.0029473438917023693
W_CYP4F29P,0.0029336996428064024
W_ANKRD20A12P,0.00292677798842678
W_RP11.392E22.12,0.0029241755657971164
W_SIRPB1,0.0029133547554396895
W_ERVW.1,0.002882263387408506
W_RP11.87H9.2,0.002871760208215638
W_FAM27E1,0.002838990398692534
W_FAM101A,0.0028258928346333806
W_ZCCHC17,0.0028128756764792375
W_RP11.417J8.6,0.0027948007365636604
W_RUSC1,0.0026763171729865414
W_GXYLT1,0.0026043036377693387
W_FAM227B,0.0025701974106738653
W_MYHAS,0.0025404606159702063
W_RP11.561O23.5,0.002513757005050528
W_SLC4A11,0.0024973166110771002
W_GNAI2,0.00243644577425033
W_UBR2,0.0024199868936824872
W_COX7B2,0.002412392229593932
W_SENP3,0.002410256708054095
W_AL591684.1,0.0023789285718363883
W_INF2,0.0023751092515734472
W_NBPF1,0.0023439644285839804
W_LDB3,0.002335750956177333
W_RP4.704D21.2,0.002261621130876868
W_CTD.2128F4.1,0.0022111102298185198
W_MST1P2,0.0021902587864004483
W_C5orf60,0.0021787204838102144
W_CCDC124,0.00208701411934687
W_ZBTB8A,0.002074469600909428
W_AC134915.1,0.0020620434998806724
W_RP11.64C12.3,0.0020365007334979604
W_PRSS3P1,0.002032192943191366
W_EYA2,0.002023587585775946
W_PRR21,0.0020205340650076412
W_RP11.241F15.1,0.002005623352174238
W_AL133481.1,0.0019995366314115516
W_ATP6V1B1,0.0019865656279230383
W_RUVBL2,0.0019784727542521375
W_TAS2R43,0.0019747363097575897
W_GNAO1,0.0019518579550748235
W_DSCAM,0.0019312372538572095
W_UQCC1,0.0019275746323557164
W_ZC3H18,0.0019270673848209075
W_EVI5,0.0019063301664104053
W_SPRYD3,0.001903404997084849
W_ANKRD36,0.001902219461360309
W_ZNF587P1,0.0018869107746952913
W_SERPINA12,0.0018207305649091349
W_RP11.626K17.5,0.0018184444301820185
W_FMNL2,0.0018161583893398145
W_DEF8,0.0018124314924092204
W_FAM182A,0.0017758649896803583
W_RP11.192H23.4,0.0017661178004476194
W_PCMTD1,0.0017633125578525892
W_AC187652.1,0.0017481112669365199
W_RP5.1142A6.7,0.0017329938808648534
W_DENND3,0.0017278224986484844
W_LINC01307,0.0017194948687394081
W_STX16.NPEPL1,0.0017082419977916007
W_TRBV7.3.1,0.0017063532774902336
W_RP11.481A20.11,0.001701358053076153
W_HMGCLL1,0.0016791934016157477
W_OSMR.AS1,0.0016734120717397096
W_IGF2R,0.0016560435979362808
W_SOCS7,0.001654499309564773
W_AC008686.1,0.0016511680388886522
W_WNK1,0.0016498272863732701
W_CTD.2537I9.12,0.0016403342420854329
W_OR2T2,0.0016378316076052673
W_CADPS2,0.0016353398253275292
W_VPS13B,0.001614610601425986
W_ZNF141,0.0016145737256108583
W_SEC24C,0.0016082830568148743
W_RP11.1281K21.10,0.0015934765251963614
W_RBM27,0.001575886539885855
W_TRBV5.4.1,0.0015717465121475773
W_OR4D10,0.0015692967677605448
W_RP1.21O18.3,0.0015603620439859373
W_BCAR1,0.0015504037440815268
W_PPP1R3D,0.0015474563405197866
W_FAM234A,0.001541405788290593
W_PRDM15,0.0015319511011921462
W_HIBADH,0.0015061296589496853
W_PRSS3P2,0.0014851205583416315
W_CDKL1,0.0014768330164562965
W_RP11.141C7.3,0.001463199194287425
W_SERPINA1,0.0014559126066460242
W_IGHV4.4,0.0014550158684711791
W_ARFIP1,0.0014486811654154162
W_BCR,0.0014458078348528354
W_C17orf66,0.0014377042514999074
W_RP5.843L14.1,0.0014298391056339602
W_CDH12.SHISA5,0.0014192521505357702
W_EFL1,0.0014039672578167346
W_STK3,0.001384659893993525
W_FAM27C,0.001382856162019175
W_MST1L,0.0013771754800226443
W_LRRC45,0.0013717143771089005
W_ARHGEF16,0.0013647004074560855
W_RP11.366M4.8,0.0013615410601430001
W_TERF1,0.0013553548121678024
W_SLC27A3,0.0013544727525261566
W_GGTLC3,0.001352444456481131
W_KRT8,0.0013510308739463261
W_AC073333.1,0.001348534686319261
W_HRNR,0.0013457870753243776
W_NOC4L,0.0013417498571454622
W_DISC1FP1.DLG2,0.0013410003736110494
W_PLIN4,0.0013365597214637628
W_FGFR1,0.0013354923221011138
W_LTBP2,0.0013260149530053078
W_FADS6,0.0013184960039872358
W_TIMM44,0.0013123925652278375
W_MMP27,0.0013042742224197708
W_RP11.417J8.3,0.0013026396380599835
W_TNRC18,0.0012870391247558415
W_ITGA1,0.001276274992343693
W_AC068620.1,0.0012723646220178003
W_RPS10P28,0.0012717871285813811
W_DTNBP1,0.0012542828012147365
W_ZNF92P2,0.0012505425332586886
W_FIGN,0.0012463824800051995
W_KB.67B5.17,0.001241331782856551
W_ZNF813,0.0012392116301548801
W_ANAPC1,0.0012297591976726209
W_COL9A3,0.0012246397705546618
W_LINC00348,0.0012245185899925235
W_BAGE4.CSMD3,0.001222470274442651
W_SGCD,0.0012110944477198512
W_MED26,0.001207827246755732
W_SOAT1,0.0012031140656303613
W_HM13,0.0012002725107122141
W_GGT3P,0.0011934962975473507
W_RP11.454P7.3,0.0011878048394151582
W_PRB4,0.0011808674773533313
W_KIAA1468,0.0011782738838056381
W_ITGAV,0.0011765313314948415
W_TRBV6.5.1,0.0011750683933921574
W_AGAP3,0.001171946925959695
W_ITGB1BP1,0.0011670393666647788
W_RP11.597A11.1,0.0011669446766980648
W_AC137056.1,0.0011519496002654632
W_TAL1,0.0011511980419009527
W_TCF25,0.0011491427328355884
W_FCHO1,0.001142327927683765
W_CACNA1B,0.0011306552506391366
W_SIK3,0.0011268457647221955
W_LINC00163,0.0011257050935894592
W_APOB,0.0011241189750418228
W_AC092170.1,0.001123670944493497
W_CYP4F35P,0.001122406368808782
W_RIN3,0.001121098066782635
W_ACSM3,0.0011209692593589996
W_ZNF488,0.0011100471030190296
W_HERC2,0.0011077072803921818
W_RHOXF1.AS1,0.0011067724036136655
W_CRIPAK,0.0011059357061040463
W_SPAG16.URGCP.MRPS24,0.0011017088297222745
W_RPS2P35,0.0010961186318495504
W_RP6.206I17.1,0.0010943503491245012
W_CUL9,0.001089514839541864
W_ZNF462,0.0010808370708243623
W_CCND2.CCND2.AS1,0.0010746070529619592
W_C4orf50,0.0010735344809781814
W_SMURF2,0.001070022749265701
W_CTBP2,0.0010693185704912468
W_CYP4F31P,0.0010674498180684433
W_COL4A1.MIPEPP3,0.001063453846307175
W_MFF,0.0010614526179431648
W_PTPRQ,0.0010601773318107716
W_C17orf103,0.0010593396175642101
W_IGHV3.23,0.001054731941900252
W_CDC123.UPF2,0.0010534728834671499
W_DCAF10.NXF4,0.0010495485434360008
W_GULP1,0.0010444337604653142
W_COL4A1.ZDHHC20,0.0010387267596810123
W_DIAPH2,0.0010356726591311555
W_UBXN11,0.0010270513618672156
W_DIAPH3,0.0010235579894534218
W_LRGUK,0.001022833285960051
W_HECW2,0.0010142693732892365
W_RAB5C.1,0.001008619894329992
W_SOX21,0.0010081991139105704
W_LZTR1,0.0010064616539128676
W_CCND2.AS1,0.0010050596298039841
W_RHOXF1.RHOXF1.AS1,0.0010002656029958854
W_FAM27D1,0.00099434085081667
W_FRG1.1,0.000994052828662412
