Gene,importance
R_SH3BP5,0.001739114729208434
R_ITGAM,0.0017077172952127291
R_DGKB,0.0016984933473193897
R_NOS2,0.0016715795991114227
R_KLF12,0.0016671484224121663
R_SLC2A8,0.0016628867618831617
R_C3,0.0016550982254770368
R_SLC22A14,0.0016377649772738227
R_NFAM1,0.0016107707019105263
R_NGEF,0.0015911011243079417
R_SAMHD1,0.001588412109034979
R_TPTE2P5,0.001581653891001087
R_KCNJ3,0.0015779716655583576
R_CNTN3,0.0015618543306962366
R_ZDHHC11,0.001561433622925847
R_PTP4A3,0.0015432013702973396
R_SLC17A5,0.001535929553435009
R_P2RX2,0.0015357002089445555
R_ARHGAP40,0.001532092194986582
R_MCTP1,0.001512593434756586
R_CPXM2,0.0014847014217323179
R_PTPRN2,0.0014761338931068959
R_ANXA4,0.0014700616152568242
R_TEPP,0.0014680410678027244
R_ABCG2,0.0014575308915644246
R_PDGFD,0.0014567992416149352
R_ADCY8,0.0014510120054085215
R_FCHO1,0.0014460090307595699
R_DAPK1,0.0014389145106655675
R_NSG1,0.001427530427779633
R_BOC,0.0014219639676412406
R_C11orf24,0.0014207654485885526
R_MCTP2,0.0014057990266290528
R_NCAPD3,0.0014035410285498403
R_BRSK2,0.001396109308936025
R_TPX2,0.0013878831106331935
R_FBXO32,0.0013800795482975113
R_NPTXR,0.0013625161495893334
R_CELF5,0.0013543370277034658
R_HEATR5A,0.0013495423941670263
R_FAM135B,0.0013471312025790127
R_ECSCR,0.0013436831635858318
R_DNAH5,0.0013427435939923273
R_ALPK2,0.0013412873744514768
R_MLLT3,0.001337864286098473
R_MXRA5,0.0013341662060638844
R_CLDN14,0.001330342959646471
R_ARHGAP19,0.0013118007385711464
R_SCN4A,0.0013100647224162589
R_LRRN4,0.0013048932714631264
R_BCAS4,0.0013027648519866493
R_KBTBD11,0.00129169445126747
R_KIAA1644,0.0012827992594297759
R_RGL1,0.0012758413491483322
R_BANK1,0.001267028290906914
R_ONECUT2,0.0012640002704345874
R_CACNA1C,0.0012637072479019739
R_ANKRD24,0.0012615099533611516
R_IGF1,0.0012610573093066106
R_C2orf88,0.0012510885430139544
R_ZC4H2,0.0012473811649029057
R_CPVL,0.0012455078524430015
R_GSDMC,0.001236027130880172
R_DGKG,0.0012348024587420935
R_CAMK1D,0.001233855477446265
R_GPRC5D,0.0012147263060060236
R_CABLES2,0.0012067928050629923
R_KCNH5,0.001204522173362859
R_NFE2L3,0.001203262705602314
R_KCNH7,0.001201664834262668
R_TENM4,0.0012015182331410474
R_TSPAN12,0.001200137516008043
R_F10,0.001191800407431969
R_ALX4,0.0011917829777189598
R_IL12RB2,0.0011855995204787166
R_KCND2,0.001178529724482434
R_MMP19,0.0011562325189676587
R_MYOCD,0.0011549744984380027
R_MAPRE2,0.0011526350195268794
R_TRPC5,0.0011492494077380677
R_CAMK2D,0.0011422954705350228
R_ZNF488,0.001138972621673366
R_LAMC3,0.0011379733546384575
R_NUAK2,0.0011333424159063843
R_LRP8,0.001127840287691101
R_COL4A6,0.0011256409159145966
R_ZNF280B,0.001123682714326715
R_DPYSL5,0.0011233550045430382
R_NUDCD1,0.0011175813586835502
R_PLAG1,0.001117167478876834
R_CCDC3,0.0011129355330438656
R_SYT17,0.0011096882493949961
R_MRVI1,0.0011019225166568926
R_CDH13,0.0010875889345878657
R_ZNF114,0.0010852216679472929
R_COL1A2,0.0010804100356439663
R_ANK3,0.0010713036278893779
R_MAGED2,0.0010704068291168137
R_IMPG1,0.0010684052841662937
R_DSC2,0.001065695954502842
R_BHMT2,0.0010653431085271769
R_PCSK6,0.001061343419073105
R_DDX58,0.0010583473175929995
R_KLHL23,0.001056918023752553
R_P4HA1,0.0010544266874535253
R_C22orf34,0.0010517510800127912
R_ARID5B,0.0010493585512782266
R_CDH23,0.0010482311679868442
R_SHROOM4,0.001046281873054766
R_NBEAL1,0.001041790209158808
R_JAG2,0.0010376243867838125
R_AP001468.1,0.0010370862209915788
R_MAST4,0.0010356737912361612
R_PTGFRN,0.0010257724570805619
R_IL21R,0.0010245134614073053
R_SIRPB1,0.0010172286186942352
R_FGF1,0.0010167382490052215
R_TOX,0.0010096784219729778
R_ENOX1,0.00100315224361815
R_FOXP2,0.0010006879146627612
R_NAB1,0.0010001540268317424
R_ALPL,0.0009977180722131516
R_DSCAM,0.0009950038070166529
R_COL14A1,0.000993714887332265
R_HERC6,0.000992057470476747
R_CDH8,0.0009911762602986447
R_LRFN5,0.0009902426002075153
R_CHD7,0.0009820887384681504
R_SORCS1,0.0009790016709669974
R_GALNT16,0.0009782906510387458
R_STOX2,0.0009776684876297648
R_PRSS3,0.0009695578480363805
R_CARF,0.000969497259053938
R_SLCO4A1,0.0009661661512954261
R_CPQ,0.0009622075027571796
R_RHOU,0.0009598122123250443
R_SMPDL3B,0.000956648941888737
R_CYP3A7,0.0009526309169138054
R_TMEM255B,0.0009520357466379495
R_OLFM1,0.0009512087412312999
R_TRPM4,0.0009511237979362809
R_CELSR3,0.0009505008539192856
R_ADAMTS3,0.0009444530352897019
R_ANKRD31,0.0009442229563397778
R_PDZD2,0.0009440179554138137
R_LMF1,0.0009435248490077777
R_KHDRBS3,0.0009406518722100722
R_ZFHX3,0.0009397438328652036
R_EEF1A2,0.0009386575021109358
R_ADNP2,0.0009352152718605708
R_CREB5,0.0009333031787024627
R_ACTG2,0.0009295484382474637
R_SLC19A1,0.0009295315974639305
R_DNMT3B,0.0009247438844094933
R_DPP4,0.0009247363655467641
R_PRKCZ,0.0009232852607724529
R_SESTD1,0.0009216583539667177
R_FNDC1,0.0009177862864443526
R_ST6GALNAC3,0.0009175171588091426
R_FAM149A,0.0009164209538187903
R_FGF18,0.0009147276843336838
R_TBC1D8B,0.0009134474829438669
R_CADM1,0.0009117812592182465
R_UGDH,0.0009110240834690852
R_ARSA,0.0009094817217175004
R_LTBP2,0.0009076923001693572
R_RGS10,0.0009066557750166244
R_SAMD3,0.0009056420388727145
R_ADD3,0.0009037916383571308
R_LIPC,0.0009007260427121711
R_SCIN,0.0008998117649127422
R_RNF180,0.0008981400972136278
R_COX6B2,0.0008946464615370501
R_SLC4A4,0.0008924858245378774
R_SLC1A3,0.0008910627962537991
R_RBPMS,0.0008900117588016245
R_SDK1,0.0008892679972542894
R_AR,0.0008777711599404174
R_OPCML,0.0008759092184744299
R_TSPAN18,0.0008752254835350181
R_ZNF695,0.0008735479934390084
R_GALNT3,0.00087235099905624
R_PLA2R1,0.0008713079579580701
R_SYNPO2,0.0008709919480278671
R_SCN2A,0.0008705281524608237
R_LAMA3,0.0008660695922117869
R_KLHL29,0.0008649900020386413
R_COL17A1,0.0008642746705366559
R_MAPK8IP2,0.0008632108494769564
R_SEC24D,0.0008631552017458076
R_DHCR24,0.0008629146597390081
R_NCAM2,0.0008597738190509679
R_PLEKHG4B,0.0008593108321932816
R_MFAP3L,0.0008553405439368844
R_CELSR1,0.0008517007171234216
R_FOXQ1,0.0008442434541733741
R_SPIRE2,0.0008440389249204499
R_SSTR1,0.000843330276493969
R_ANKFN1,0.0008429170257684899
R_GRAP,0.0008420554693477209
R_ABCA6,0.0008386328270154856
R_DPYSL4,0.0008368565368778892
R_CASP16,0.0008366708581213116
R_EPHA6,0.0008358439961308372
R_TPD52L1,0.0008351683649768721
R_TMEM74,0.0008312436430158105
R_TBCK,0.0008308502358703084
R_THBS1,0.0008282688286160997
R_ARL14EPL,0.0008275996439948603
R_FGF13,0.0008259425341467137
R_NEDD9,0.0008222305125703143
R_SOD2,0.0008214679060030265
R_SYBU,0.0008209835735404143
R_RTN1,0.000817687070336327
R_ARHGAP19.SLIT1,0.0008172009020787266
R_ANKRD30B,0.0008169253138093934
R_PCDHGA4,0.0008154349848380612
R_EPHB1,0.0008089614602096144
R_RPLP0P2,0.0008008606085396096
R_FRMD4B,0.0008005668303042128
R_LAMA5,0.0007970118374861422
R_GFPT2,0.000796051508040669
R_RTN4RL1,0.0007930338906869419
R_ESYT2,0.0007915506629604394
R_ASXL3,0.0007901395672850953
R_TTLL7,0.0007894133110749062
R_CSDC2,0.0007879760927211202
R_AJAP1,0.0007872670155930125
R_LRAT,0.0007859369986687271
R_STON2,0.000784773812091288
R_PTPRM,0.0007838603272752943
R_C17orf107,0.0007830507515967191
R_CDH11,0.0007794691931186094
R_MUC19,0.0007791994045933398
R_NLRP9,0.0007748353694673198
R_NPAS1,0.0007738584870420938
R_BOK,0.0007720658683873913
R_NRIP3,0.0007711482900448809
R_SLC27A3,0.0007695945189537689
R_GALNT9,0.0007692399229201681
R_NLGN1,0.0007688208387519726
R_FILIP1L,0.0007634430662527939
R_PREX1,0.0007613108621776611
R_SMOC2,0.0007563104430424942
R_ITGAX,0.0007523989329020796
R_AFF2,0.0007502439349872196
R_PTPRQ,0.0007501131747126239
R_CECR2,0.0007437739660324565
R_ATP2B2,0.0007428105831733879
R_F2R,0.0007420476940268203
R_ANO5,0.0007366849731633903
R_HMBOX1,0.0007326654699708366
R_KCNH1,0.0007323570851427648
R_TYW1B,0.0007300440340438804
R_ISPD,0.0007297304059728224
R_SRRM3,0.0007244154893037109
R_SPINK6,0.0007220474051512923
R_TJP3,0.0007178621979881052
R_CACNA1A,0.0007176686659601445
R_NTN1,0.0007172251932900488
R_LRRK2,0.0007172036129313565
R_SLC12A8,0.0007161430742903289
R_UNC5B,0.0007158863860285369
R_NOTCH3,0.0007156159157759686
R_PRR16,0.0007132751642265268
R_ZNF503,0.0007120989102218372
R_CALB1,0.0007114365878783352
R_LTBP4,0.0007109975109206043
R_CPNE5,0.00071042075366413
R_CDCA7L,0.0007049974003321106
R_RECQL4,0.0007045654363284853
R_LMX1B,0.0007043374968100592
R_APBA2,0.0007034824032459994
R_NOX4,0.000703277457601079
R_SLC27A1,0.000702834316724977
R_KCTD8,0.0007028301485294716
R_SLC35F1,0.0007026939631322222
R_C2ORF15,0.000699426308754773
R_ROCK1P1,0.0006991841273362227
R_TNFAIP8L3,0.0006983242923891259
R_AC073343.1,0.0006976101236668762
R_C9orf3,0.0006966185301055353
R_ACPP,0.0006957980595764335
R_PLAC8,0.0006957836180504758
R_ANKRD20A12P,0.0006926617213051637
R_TMEM38A,0.0006915148122192848
R_ZNF185,0.0006901415764308701
R_MOB3B,0.0006881918770017104
R_PLCB4,0.0006851649837788292
R_FBXL13,0.000684246194575388
R_TPD52,0.0006819886872089686
R_GFRA3,0.0006795941956375886
R_SGCD,0.0006763649535796095
R_SDC3,0.000673540041762009
R_CHN2,0.0006712428872541845
R_CYP27C1,0.0006706810730330574
R_AKR1E2,0.0006700144696835321
R_GDF1,0.0006697936586239841
R_EZH2,0.0006680031796421791
R_RNFT2,0.0006663867460807568
R_DOK6,0.0006661851798656236
R_FBLN7,0.0006649947156590215
R_EPHA5,0.0006647440978207911
R_PTPRD,0.0006637614101351603
R_KIF20B,0.0006627036776692418
R_CPEB1,0.0006599626679569486
R_SPATA18,0.00065720298614524
R_HECW1,0.0006553884644356329
R_CCNJL,0.0006533039101775345
R_KHK,0.0006526989187161955
R_CERS4,0.00065192995628471
R_CACNA2D2,0.0006518399351131527
R_DMD,0.0006502958670888521
R_TMEM56.RWDD3,0.0006502934645824755
R_RARB,0.0006499619308116566
R_PLD5,0.0006479191269420769
R_FILIP1,0.0006471899205973054
R_PLCH2,0.0006466710474598604
R_HPSE,0.0006465122143984604
R_MDK,0.0006447794881262835
R_KATNAL2,0.0006435813491057914
R_ABLIM1,0.0006422267092592149
R_VWF,0.0006411467121276803
R_EPHA3,0.0006378195884600023
R_TP53INP1,0.00063743166575794
R_ZNF454,0.0006367775896287549
R_KCNK1,0.0006356255369797036
R_NRG1,0.0006354459916605813
R_RP11.196G11.1,0.0006351700202390119
R_CACNA2D4,0.0006336022637723378
R_DNAJC6,0.0006305437256554553
R_YPEL1,0.0006280756068271861
R_ARHGEF26,0.0006262965916657046
R_MYRIP,0.0006251919061684366
R_CTNND2,0.0006233020277053792
R_FBXL16,0.0006227821028721601
R_PALLD,0.0006222813554429515
R_PPP2R2C,0.0006221024971205733
R_SLC9B1,0.0006216189430516098
R_DNAH3,0.0006207579179150699
R_BDH1,0.0006169518003907051
R_PIEZO2,0.0006168323466924197
R_NOVA1,0.0006156382318001279
R_AARD,0.0006152132974546076
R_C14orf80,0.0006142261749073339
R_PCLO,0.000610608340224301
R_LRRC4C,0.0006074020000366433
R_TRPV3,0.0006033377323157002
R_ANPEP,0.0006031066812659796
R_SDK2,0.0006026470952292345
R_CDH18,0.0006009520235313191
R_VWA3B,0.0006007919686180874
R_EDIL3,0.0006003246394970872
R_SLC7A2,0.0006001205433154136
R_SYN3,0.0005984635176902944
R_COL3A1,0.0005982842423104411
R_ACVR1C,0.0005979973138986083
R_SCGB3A2,0.0005978430075786529
R_PCDHGB3,0.0005978367741778384
R_ALDH1L1,0.0005953068833684296
R_FMN2,0.0005938247380367382
R_ARHGEF5,0.0005933036249084211
R_NTN4,0.000591298372405432
R_TIAM1,0.0005905974599376944
R_MAPK10,0.0005902293031143426
R_KCNQ1,0.0005896030881838931
R_CCDC144NL,0.0005891782216466501
R_TMEM178B,0.0005890263410245057
R_HMCN1,0.0005825234143093155
R_GPR39,0.0005817140979787752
R_FOXP1,0.0005806614651044454
R_RAVER2,0.0005792787835189966
R_KLHL4,0.0005786354604933929
R_OGDHL,0.0005775999124880279
R_GAS8,0.0005737015489565118
R_HIP1,0.0005733363293771304
R_SLC22A4,0.0005725597476135938
R_TLR3,0.0005708662121748682
R_MMP3.1,0.0005695401904301314
R_SNCA,0.00056771033913185
R_CA11,0.0005643657153649055
R_TNNI3,0.0005625744980293717
R_EMBP1,0.0005617526956719573
R_PTK2B,0.0005614794767353113
R_KIAA1683,0.0005614040679356924
R_ROR1,0.0005611593528122821
R_NTRK3,0.0005596775725990611
R_DPF3,0.0005592085743674928
R_RAD54B,0.0005552841319963542
R_SLC44A3,0.0005550552957385635
R_MEGF6,0.0005539364636524923
R_NPIPB6,0.0005531886590522704
R_CALCRL,0.0005528987939758251
R_MROH7,0.0005516390281055098
R_GRIA3,0.0005506977290984684
R_ARHGAP44,0.0005506760115193133
R_MGMT,0.0005489433350278133
R_PDGFA,0.0005486405171638821
R_ZBTB20,0.0005481733444534455
R_SLC16A7,0.0005469880650488359
R_SPSB1,0.0005466328806880979
R_COL9A3,0.0005465447398854234
R_PTENP1,0.000545423438881215
R_SYT14,0.0005425191010797936
R_TRPM2,0.0005408006977455323
R_DOCK11,0.000539756180008682
R_TNFSF13B,0.0005379040603001547
R_TCOF1,0.0005366374928388093
R_MEI1,0.0005352720246671175
R_CREG2,0.0005339487439935538
R_APBB1IP,0.000533646846538157
R_CNTN5,0.0005333366696573562
R_ZNF626,0.0005332641335001117
R_SCN9A,0.0005299012783088361
R_SPESP1,0.0005294447110399616
R_ITGA11,0.0005293648924662737
R_DNM1,0.0005259939207251521
R_KIF1A,0.0005254522739093996
R_FRRS1,0.0005252897415258325
R_C10orf107,0.0005248599394497979
R_GREB1L,0.0005239175808133058
R_TSHZ1,0.0005234913583777222
R_KRT16,0.0005228272546093131
R_PTPRR,0.000521289453403579
R_TMEM117,0.0005196581851237887
R_ZNF385D,0.0005186167193409765
R_SLC6A13,0.000517885832429068
R_CD177,0.0005176636733871131
R_NDST3,0.0005162890479691009
R_ALOXE3,0.0005144231126493484
R_CACNA2D1,0.0005129659793596018
R_RHOBTB3,0.0005119891885368005
R_SYT1,0.000511401213396455
R_BMPR1B,0.0005108891416303352
R_FBN1,0.0005103057909042538
R_NDRG2,0.000507299697775926
R_SSBP2,0.000506826585452925
R_PDPN,0.0005063903676056621
R_PLCXD3,0.0005059585251599231
R_ADRA1D,0.0005059255695325547
R_ABCC9,0.0005053955398993208
R_PARP9,0.0005050037542211242
R_RP11.481A20.11,0.0005046412692209501
R_AMPH,0.0005027638479204642
R_BCL2,0.0005026517452548298
R_CELF2,0.0005022589181283885
R_CCDC81,0.0005022226660135106
R_SLC6A15,0.0005016245858559332
R_CYP2E1,0.0005000620864518187
R_GKAP1,0.0004999671040440155
R_COL25A1,0.0004990537925434115
R_PAQR5,0.0004971543805753475
R_RNF157,0.0004966448145225425
R_NRK,0.0004960946277767369
R_LRRC7,0.0004947948213506666
R_FRMD3,0.0004928608882768418
R_SAMD12,0.0004921495660588258
R_DOK5,0.0004918707565558796
R_STK38L,0.0004915973951611115
R_GALNT8,0.0004915576281372251
R_MED12L,0.0004908015114187304
R_NLRP3,0.0004891706106102719
R_LSAMP,0.0004888010590281482
R_COL5A3,0.0004885245230722989
R_IGF1R,0.00048540706712530817
R_RAPGEF5,0.0004845848405822394
R_C11orf82,0.000484238828884755
R_MYOM2,0.00048279309671199515
R_STON1.GTF2A1L,0.00048014780159235596
R_PDE9A,0.0004801084962564507
R_PROM1,0.00047587165553742106
R_DCC,0.0004758438618792976
R_DLGAP1,0.0004755621722187575
R_CD151,0.00047465100056869947
R_SFMBT2,0.00047450981231218596
R_C14orf132,0.0004741848799481247
R_COL6A6,0.00047329865348734234
R_ATP1A3,0.00047203682257112634
R_MLPH,0.0004714150876101057
R_CSE1L,0.00047109021146754044
R_NACAD,0.0004709403269165955
R_XRCC2,0.00046987564700883835
R_PLXNA4,0.0004681859116461851
R_GRB7,0.0004657552432890452
R_IGF2BP2,0.00046553051030170483
R_GABRA3,0.00046356561208293467
R_PKHD1L1,0.0004634041291585084
R_COL24A1,0.00046307930297415404
R_RASIP1,0.00046243637607983263
R_COL6A1,0.00046240655677413125
R_KCNE2,0.00046127512007393444
R_PAPPA,0.000458854666911723
R_PCDHGA6,0.00045885240444776265
R_GABRB2,0.00045649073570853884
R_LMCD1,0.000456199346000228
R_RGS7BP,0.0004557599439484783
R_RNF128,0.0004556311892173138
R_TDRD6,0.00045536200646824885
R_FGD4,0.00045459130212813876
R_SFMBT1,0.0004538127617426756
R_OPTN,0.0004533110404762457
R_KIAA1217,0.0004524160388207734
R_GPRIN1,0.00045224342764009186
R_PLAGL1,0.00045179798656782617
R_OSBPL6,0.00045172266293180136
R_XIRP2,0.00045069802563026107
R_ANKRD18CP,0.000450655181279082
R_ESR1,0.00044998983716601764
R_RORB,0.0004497356817151438
R_KCNAB3,0.0004495843748671327
R_FGF12,0.0004493613408697145
R_MOV10L1,0.0004490414241246329
R_THEMIS2,0.00044885365285468213
R_PDE3B,0.00044740196418430243
R_LAMA2,0.00044669623565121556
R_FAM101A,0.00044655342566503933
R_RORA,0.000446051862016235
R_TENM1,0.0004455829037510892
R_GRAMD1C,0.00044542883447966445
R_PGBD3,0.00044435197798811324
R_LIMS2,0.00044386499447996206
R_SRCIN1,0.00044304202815341655
R_PRKAR1B,0.000442036923256512
R_MMP15,0.00044185535319757145
R_ZNF154,0.0004401792072624552
R_TLL1,0.0004401308925660936
R_SLC24A3,0.0004401124515799222
R_ACSL5,0.00044007795818891697
R_WFDC1,0.0004390179305520091
R_CREBRF,0.000438585616524421
R_TBX18,0.00043812485848288284
R_ANO3,0.0004372785725659084
R_BTG2,0.00043712918690308564
R_FAM69A,0.00043424195564869617
R_PCDH7,0.0004341005458207327
R_PLXDC2,0.0004333919070599524
R_GPR158,0.000432089395211049
R_ABI3BP,0.00043193292751294427
R_RAP1GAP2,0.00043156407801941266
R_FAM163A,0.00043020142671081285
R_ROR2,0.0004298431249925992
R_TEKT4P2,0.00042801848339758727
R_LIN7A,0.00042773870158358516
R_PDE5A,0.0004268179018560792
R_RYR1,0.00042622513305656833
R_CCDC158,0.0004257817677083518
R_CUX1,0.000425176433170431
R_TRIM58,0.0004249325270308625
R_BEGAIN,0.0004248266881242805
R_CADPS,0.0004238937084451426
R_KIAA0319,0.0004237105852238111
R_NTM,0.00042358796981453224
R_CCL28,0.000423411205737068
R_CDYL2,0.0004227965209788849
R_DISC1,0.000420609806509049
R_DSC3,0.00042011571011685343
R_PSD3,0.000418477257759495
R_VGLL3,0.0004182219246921252
R_EGFEM1P,0.0004175109730795989
R_KIF26B,0.0004174856674336257
R_FBXL14,0.0004151293300861891
R_SLC25A21,0.00041484606496970135
R_AC008686.1,0.00041450281939655947
R_STYK1,0.00041429630827062434
R_FAM27D1,0.00041425837846886815
R_KCNT2,0.0004136928791506796
R_ADRA1B,0.00041346651731582654
R_SEMA3A,0.0004129323508802264
R_RNF182,0.00041264532265046256
R_NAALAD2,0.00041217157423788155
R_LRRC2,0.00041197435835442817
R_CHMP1B2P,0.0004116621963849145
R_A4GALT,0.00041140037731832537
R_FAM107A,0.0004098440997800058
R_STAP2,0.0004095684609769683
R_ATP6V0E2,0.00040918505914521396
R_PCDH19,0.0004091795040740797
R_SEC16B,0.0004081589965336226
R_TK1,0.0004081006246082939
R_SMOC1,0.0004075304334524068
R_SUN3,0.0004074684275612416
R_RASA4B,0.00040676217627282085
R_DMPK,0.0004065683937725663
R_KSR1,0.00040616399231908646
R_C14orf23,0.0004054023622975369
R_PBX4,0.00040535750381311705
R_UCP2,0.00040507299214516477
R_TSPAN9,0.00040486246744539953
R_NEBL,0.00040480006198019216
R_SYNE1,0.00040477775529327626
R_STK32A,0.00040362536833222834
R_PLCL1,0.00040245808874982505
R_VSTM5,0.00040212352184283413
R_MYO15B,0.0004017494200651535
R_DPYSL2,0.00040076264314813217
R_SHROOM3,0.0004006040602872954
R_PRKG1,0.000400203415218444
R_POU2F3,0.0003998209006793817
R_CDCA4,0.0003996416097297827
R_C16orf45,0.0003988158268130965
R_FAM189A2,0.00039844124296851155
R_TEC,0.0003979210494311326
R_CALD1,0.0003978980039657022
R_DAB1,0.00039668961579390907
R_RAB31,0.0003964814001350704
R_CDKN2A,0.00039580019221415553
R_ZFYVE28,0.00039536029491702644
R_KLHL32,0.0003952228602440228
R_PPM1H,0.0003951106131205583
R_PIGB,0.00039400317954643976
R_SDC2,0.00039374427131613906
R_FAM134B,0.0003932252010550793
R_PLSCR4,0.0003932173971088688
R_POLA1,0.0003928818102186087
R_CDKL2,0.00039206466540468786
R_HDAC9,0.00039166208614219074
R_ADAMTSL1,0.00039132665715042197
R_SHC2,0.0003902733509636186
R_MEF2C,0.00038942568337841196
R_PDE11A,0.0003876712289255235
R_PPARGC1A,0.0003876102371108762
R_IL4I1,0.00038754084154120865
R_POLE,0.0003869434053145341
R_SEMA7A,0.00038665220716669696
R_TLE6,0.0003865934752714958
R_NOL4,0.0003863380302152057
R_RASGRF2,0.00038580784811779594
R_LYG2,0.00038579634502851123
R_ZNF423,0.0003856537484614192
R_CDH12,0.00038560913527869745
R_HOMER2,0.00038474927522441345
R_ZMAT4,0.00038465053236359
R_NR6A1,0.00038441921333332675
R_COPZ2,0.0003843312066666826
R_SPOCK3,0.00038314270865990083
R_APCDD1,0.00038290035567855566
R_GABRR2,0.00038287494306746457
R_ZNF704,0.00038209513318871407
R_PCDH1,0.00038145240115781064
R_PRKCH,0.000381347029402452
R_MSANTD3.TMEFF1,0.0003809834246939141
R_MMP3,0.00038048100946901954
R_C7orf31,0.0003791836795184007
R_IKZF2,0.0003790482582640735
R_PPFIA2,0.000378952418494046
R_MB21D1,0.0003786041023151621
R_COL1A1,0.0003781453872728566
R_TENM2,0.0003778211709899688
R_MSRB2,0.00037677070991774293
R_SEMA6D,0.0003762134952260045
R_RP11.391M20.1,0.00037593384717657136
R_RNF150,0.000374759253271394
R_PLEKHH1,0.00037421228835382456
R_CA3,0.00037351136165161874
R_XKR4,0.000373282108268771
R_PCED1B,0.000373264411863814
R_CNTN1,0.0003726102858273171
R_RELN,0.0003723527819267954
R_PTPRO,0.0003723110742558926
R_SLC30A8,0.0003715753096379873
R_TRPC6,0.00037044200012542714
R_OC90,0.000369309793409248
R_RSPO4,0.00036877253057965157
R_PDE4B,0.00036758928137510706
R_TMEM100,0.0003674372506998786
R_MGST1,0.0003670675065928592
R_STAC,0.00036706492225606
R_FER1L6,0.0003669790566322525
R_HHIPL1,0.00036508258449326366
R_FLT4,0.0003634123406681986
R_PPP1R3B,0.0003627747812637384
R_FIBCD1,0.00036225106076695414
R_KCTD19,0.0003619149420388564
R_MME,0.0003610973206320506
R_ADAM12,0.0003608817205702073
R_C10orf90,0.0003607207686636605
R_DCDC2,0.0003604100950316334
R_LLGL2,0.0003595792883800939
R_C8orf34,0.000358915970679317
R_PAPPA2,0.00035814232126195377
R_ELOVL2,0.000357851795426624
R_THSD7B,0.00035758218545071957
R_PKD1L1,0.0003571876286017748
R_TNIK,0.00035676627274473013
R_ZFHX4,0.0003563829003366959
R_ABCA8,0.0003559302693030132
R_TRIM5,0.00035526544622770453
R_MSI2,0.00035505649386049744
R_DIXDC1,0.0003545788228486951
R_VAMP8,0.00035371419545229696
R_SOX6,0.0003530140430894947
R_SLC37A1,0.000352543643845582
R_KCNU1,0.00035178614797912313
